REGIONE	TIPO	FUNZIONE	MONOMULTI	OPENGG	UTENTIATT_TOT	PATRIMONIO_TOT	PINT_BEF	PINT_AFT	PEST_BEF	PEST_AFT	CONSUL_BEF	CONSUL_AFT	VOL_BEF	TIRO_BEF	DIGITAL_AFT	PIATDIG_AFT	LABO_AFT	ONLINE_AFT	SOCIAL_AFT	ACCESSO_AFT	PRESTITO_AFT
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	217	771	13266	2	2	2	4	0	0	0	1	NO	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	211	1133	33154	1	1	2	1	0	0	3	3	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	386	11845	1	1	0	0	0	0	0	0	NO	SI	NO	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	110	233	13500	1	1	0	0	0	0	0	2	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	490	14500	0	0	1	2	0	0	15	1	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Servizi_specializzati	Specialistico	247	1985	135000	2	2	0	0	0	0	0	2	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Conservazione	Specialistico	186	2832	146000	2	2	0	0	0	0	1	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	500	11000	0	0	1	1	0	0	1	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	162	575	22674	1	1	1	1	0	0	0	1	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	210	652	33324	1	0	0	2	0	0	1	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	290	40	6000	0	0	1	1	0	0	0	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	140	734	20000	2	2	1	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	187	304	15624	1	1	0	0	0	0	2	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	81	133	9256	0	0	1	1	0	0	0	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	139	406	9000	1	1	1	1	0	0	0	0	NO	NO	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	112	278	14400	1	1	1	1	1	1	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	201	1598	23500	2	2	0	0	0	0	4	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	300	1747	26236	3	3	1	1	0	0	2	2	SI	SI	SI	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	163	1110	30000	2	2	0	0	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	227	1718	55288	3	3	2	2	0	0	1	4	SI	SI	SI	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	280	1318	44944	1	1	2	2	0	0	0	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	285	1119	25728	1	1	1	1	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	182	1358	39676	6	5	1	1	0	0	5	3	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	160	622	30407	1	1	0	0	0	0	2	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	131	12700	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	261	1379	63778	4	3	0	0	0	0	2	1	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	79	147	8143	1	1	1	1	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	154	135	15094	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	234	1326	28541	7	7	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	303	338	10582	0	0	1	1	0	0	0	1	NO	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	240	1111	18000	1	1	1	1	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	53	33	6035	1	1	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	142	196	12041	1	1	1	1	0	0	1	1	NO	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	128	60	10000	0	0	1	1	0	0	3	0	NO	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	68	200	9441	1	1	0	0	0	0	4	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	32	60	4400	1	0	0	0	0	18	0	0	SI	SI	NO	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	142	786	15595	1	1	0	0	0	0	1	0	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	100	120	5600	0	0	1	1	0	0	0	0	NO	NO	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	144	128	10300	0	0	1	1	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	150	321	10000	0	0	1	1	0	0	0	1	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Servizi_specializzati	Specialistico	50	10	25000	1	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	120	123	3462	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	4	127	9000	0	0	1	1	0	0	5	0	SI	NO	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	264	165	6000	0	0	2	1	0	0	1	0	NO	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	105	91	10205	1	0	0	1	0	0	1	1	SI	NO	SI	NO	SI	SI	SI
Veneto	Pubblica	Servizi_specializzati	Multidisciplinare	176	1000	786000	37	31	0	0	0	0	0	1	SI	NO	NO	SI	SI	NO	NO
Veneto	Privata	Servizi_specializzati	Specialistico	120	50	7000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	63	236	27299	1	1	0	1	0	0	0	1	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	45	105	8545	1	1	1	1	0	0	1	0	NO	NO	NO	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	192	154	10530	1	1	1	1	0	0	0	0	SI	NO	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	56	30	6894	1	1	0	0	0	0	4	0	NO	NO	NO	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	40	150	2800	0	0	0	0	0	0	2	0	NO	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	300	300	34292	1	1	1	1	1	0	0	1	SI	NO	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	64	100	4000	0	0	1	1	0	0	0	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	367	14622	1	1	1	1	1	1	0	0	SI	NO	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	155	139	10382	1	1	1	1	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	80	26	9600	1	0	0	1	0	0	1	0	NO	NO	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	40	70	7700	1	1	0	0	0	0	2	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	150	209	11050	1	1	0	0	0	0	2	1	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	88	30	4000	0	0	1	1	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	180	6919	0	0	1	1	0	0	0	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	58	75	3500	0	0	1	1	0	0	0	0	NO	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	220	352	40200	3	3	3	3	0	0	1	3	SI	NO	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	94	8000	0	0	1	1	0	0	1	0	SI	NO	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	44	627	33730	3	3	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	1500	6782	0	0	1	1	0	0	0	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	199	58	12000	2	2	0	0	0	0	0	0	NO	NO	NO	NO	SI	NO	SI
Veneto	Privata	Pubblica_lettura	Multidisciplinare	230	6646	307524	6	6	0	0	2	3	0	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	52	54	3269	1	1	1	1	1	1	0	0	NO	SI	NO	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	100	99	6050	0	0	1	1	0	0	2	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	237	12600	0	0	1	1	0	0	0	1	NO	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	165	210	16100	1	1	0	0	0	0	0	1	SI	NO	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	146	174	6165	1	1	1	1	0	0	0	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	230	15	5098	0	0	1	1	0	0	0	0	NO	SI	NO	SI	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	111	142	6500	0	0	1	1	0	0	5	0	NO	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	260	460	4000	0	0	3	3	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	83	385	17816	1	1	0	0	0	0	0	0	SI	NO	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	22	17	5000	0	0	1	1	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	100	50	5400	0	0	0	0	0	0	10	0	NO	NO	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	25	68	12000	0	0	0	0	0	0	9	0	NO	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Servizi_specializzati	Specialistico	160	4	4000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	SI	NO	NO
Veneto	Privata	Servizi_specializzati	Specialistico	200	1	237	1	1	0	0	0	0	1	0	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	111	400	6000	1	1	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Privata	Servizi_specializzati	Specialistico	40	80	3000	0	0	0	0	0	0	2	1	NO	NO	NO	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	240	12100	0	0	1	1	0	0	0	0	NO	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	37	11	4391	2	2	1	1	0	0	3	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	120	100	14000	0	0	1	1	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	181	1056	30000	3	0	0	0	0	0	1	3	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	120	193	20980	1	0	0	0	0	0	2	1	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	209	1006	29473	2	2	1	1	0	0	0	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	187	984	27105	2	2	0	0	0	0	2	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	133	492	23000	1	1	0	0	0	0	0	1	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	504	19800	1	1	0	0	0	0	2	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	310	355	21804	2	1	1	1	0	0	1	0	SI	SI	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	920	15500	0	0	1	1	0	0	0	1	NO	SI	SI	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	160	1076	22360	2	2	0	1	0	0	1	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	59	122	6300	1	1	0	0	0	0	3	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	198	3280	118652	7	5	2	4	0	0	0	0	SI	SI	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	249	768	18000	0	0	1	1	0	0	0	2	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	75	121	8197	1	1	0	0	0	0	0	1	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	70	68	13250	1	1	0	0	0	0	0	0	NO	NO	SI	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	32	34	7953	0	0	1	1	0	0	0	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	62	532	16460	1	1	1	1	1	1	1	0	NO	SI	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	220	365	24300	0	0	1	1	0	0	1	1	SI	SI	SI	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	160	291	19000	1	1	1	1	0	0	0	1	SI	SI	SI	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	151	648	17606	1	1	0	0	0	0	0	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	157	518	27580	1	1	0	0	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	295	19000	0	0	1	1	0	0	3	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	297	420	15580	1	1	0	0	0	0	1	0	NO	SI	SI	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	72	80	8340	1	1	1	1	0	0	0	0	SI	NO	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	97	296	15641	1	1	0	0	1	1	0	1	NO	NO	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	439	21405	1	1	0	0	0	0	1	0	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	50	52	8700	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	163	1058	28101	1	1	0	0	0	0	1	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	183	674	22000	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	90	250	13500	1	1	0	0	0	0	1	1	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	111	236	22692	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	168	476	16496	0	0	1	1	0	0	0	0	SI	SI	SI	NO	SI	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	135	477	20000	1	2	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	85	154	12200	1	1	1	0	0	0	2	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	79	191	12513	1	1	0	0	0	0	1	0	SI	SI	NO	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	80	180	13010	1	1	0	0	0	0	2	0	NO	NO	SI	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	188	327	13900	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	112	584	5187	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	186	1162	18000	1	1	1	1	0	0	0	1	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	115	237	18936	1	1	0	0	0	0	1	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	290	886	36950	2	2	0	0	1	0	5	2	SI	SI	SI	SI	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	143	300	13816	1	1	0	0	0	0	1	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	256	1677	29484	0	0	4	4	0	0	4	2	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	124	660	23300	1	1	2	2	1	1	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	284	1198	23803	0	0	3	3	0	0	0	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	150	336	13500	1	1	1	1	0	0	2	0	NO	SI	SI	SI	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	183	780	25600	1	1	0	0	0	0	0	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	96	118	7200	0	0	1	1	1	1	5	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	300	22913	2	2	0	0	0	0	1	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	208	862	24928	2	0	0	1	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	175	767	26000	2	1	2	2	0	0	1	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	18	82	9619	1	1	0	0	0	0	3	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	172	5515	16467	0	0	1	1	0	0	1	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	244	1379	50030	1	1	3	3	0	0	0	2	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	148	227	15750	1	1	0	0	0	0	0	0	NO	SI	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	139	700	23877	0	0	1	1	0	0	8	1	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	426	12000	1	1	1	1	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	170	349	24460	0	1	2	2	0	0	0	1	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	99	250	17202	1	1	0	0	0	0	1	1	NO	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	192	1150	62000	3	2	1	1	0	0	0	0	SI	SI	NO	SI	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	230	923	26000	1	1	2	2	0	0	0	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	32	248	13039	1	1	1	0	0	0	5	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Conservazione	Multidisciplinare	100	1000	250000	8	8	1	1	0	0	1	1	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Servizi_specializzati	Specialistico	210	15	8000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	194	296	15598	1	1	0	0	0	0	2	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	162	945	22788	4	4	0	0	0	1	0	1	SI	SI	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	211	1004	110000	10	10	3	3	0	0	1	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	158	1195	24891	2	2	1	1	1	1	1	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	210	1617	30000	2	2	0	0	0	0	1	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	205	1016	60000	3	2	4	3	0	0	0	3	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	181	1240	38276	3	3	0	0	0	0	1	2	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	204	2330	30858	1	1	1	1	0	0	2	2	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	39	617	6882	1	1	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	39	187	2815	1	1	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	122	455	26100	1	1	0	0	0	0	0	2	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	244	4123	100000	6	7	7	7	0	0	0	2	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	221	476	24000	0	0	1	1	0	0	12	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	1181	31286	2	2	0	0	0	0	6	0	SI	SI	SI	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	115	253	12387	0	0	2	2	0	0	0	1	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	80	400	8600	1	1	0	0	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	110	512	20000	2	2	3	4	0	0	9	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	41	195	13093	2	3	0	0	0	0	0	1	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	208	2607	128956	14	14	6	6	0	0	0	1	SI	SI	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	170	582	23280	1	1	1	1	0	0	1	1	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	594	23500	1	1	2	2	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	75	42	13329	1	1	1	1	0	0	1	1	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	160	1247	25967	1	1	1	2	0	0	0	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	42	180	5000	1	1	0	0	0	0	2	2	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Servizi_specializzati	Specialistico	53	20	4862	0	0	0	0	0	0	1	0	SI	SI	NO	SI	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	154	238	20792	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	207	357	17506	0	0	2	2	0	0	0	0	NO	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	275	838	27455	0	0	1	1	0	0	1	0	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	125	114	14143	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	238	1154	81875	3	3	5	5	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	84	150	15000	1	1	0	1	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	63	132	13056	1	1	0	2	0	0	0	0	NO	NO	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	108	155	8200	1	1	0	0	0	0	0	0	SI	SI	SI	NO	NO	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	210	53	26951	2	2	0	0	0	1	0	0	SI	SI	NO	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	356	11977	1	1	0	0	0	0	1	1	NO	NO	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	244	60	12067	0	0	1	1	0	0	0	0	SI	NO	NO	NO	NO	SI	SI
